StudentCode,StudentName,UcCode,ClassCode
202024552,Nicole,L.EIC014,2LEIC10
202040532,Apolo,L.EIC014,2LEIC10
202040447,Fernando,L.EIC014,2LEIC06
202040957,Lucas,L.EIC014,2LEIC12
202047502,Manuel Oscar,L.EIC014,2LEIC13
202062037,Joao Rodrigo,L.EIC014,2LEIC14
202056937,Jose Matias,L.EIC014,2LEIC02
202055492,Jose Eduardo,L.EIC014,2LEIC15
202055662,Quintino,L.EIC014,2LEIC09
202060252,Jeronimo,L.EIC014,2LEIC12
202058042,Manuel Joel,L.EIC014,2LEIC12
202053027,Hercules,L.EIC014,2LEIC13
202038662,David,L.EIC014,2LEIC02
202056682,Manuel Celso,L.EIC014,2LEIC11
202062887,Antonio Luis,L.EIC014,2LEIC15
202063227,Aramis,L.EIC014,2LEIC14
202056087,Lucio,L.EIC014,2LEIC03
202055407,Manuel Edgar,L.EIC014,2LEIC10
202031777,Magali,L.EIC014,2LEIC11
202062802,Jose Gastao,L.EIC014,2LEIC13
202054897,Manuel Anselmo,L.EIC014,2LEIC03
202034667,Pedro,L.EIC014,2LEIC11
202033392,Susana,L.EIC014,2LEIC03
202030417,Monica,L.EIC014,2LEIC05
202023447,Jenifer,L.EIC014,2LEIC15
202062972,Manuel Matias,L.EIC014,2LEIC15
202028037,Vera,L.EIC014,2LEIC15
202028292,Nadia,L.EIC014,2LEIC15
202030757,Angela,L.EIC014,2LEIC09
202053962,Salomao,L.EIC014,2LEIC03
202024722,Lia,L.EIC014,2LEIC01
202054047,Manuel Otavio,L.EIC014,2LEIC06
202041127,Romeu,L.EIC014,2LEIC15
202058722,Jose Eliseu,L.EIC014,2LEIC15
201954217,Anastacio,L.EIC014,2LEIC01
202040192,Ivo,L.EIC014,2LEIC01
202031692,Carmo,L.EIC014,2LEIC03
202031522,Laurinda,L.EIC014,2LEIC07
202029907,Celina,L.EIC014,2LEIC01
202054132,Tobias,L.EIC014,2LEIC01
202062717,Inacio,L.EIC014,2LEIC13
202062632,Jose Manuel,L.EIC014,2LEIC11
202054557,Manuel Nelso,L.EIC014,2LEIC10
202031182,Elisabete,L.EIC014,2LEIC07
202040787,Emanuel,L.EIC014,2LEIC12
202040872,Gaspar,L.EIC014,2LEIC01
202034922,Jose Diamantino,L.EIC014,2LEIC12
202020132,Matilde,L.EIC014,2LEIC16
202035092,Diogo,L.EIC014,2LEIC12
202023532,Marta,L.EIC014,2LEIC03
202047587,Jose Oscar,L.EIC014,2LEIC01
202025402,Filipa,L.EIC014,2LEIC13
202025317,Raquel,L.EIC014,2LEIC11
202047247,Adolfo,L.EIC014,2LEIC03
202025147,Teresa,L.EIC014,2LEIC06
202047077,Jose Adriano,L.EIC014,2LEIC01
202034837,Tiago,L.EIC014,2LEIC05
202026592,Debora,L.EIC014,2LEIC12
202026932,Aurea,L.EIC014,2LEIC04
202023872,Esmeralda,L.EIC014,2LEIC05
202045717,Jose Fausto,L.EIC014,2LEIC06
202045377,Manuel Celio,L.EIC014,2LEIC03
202044102,Marcos,L.EIC014,2LEIC01
202042912,Manuel Jesualdo,L.EIC014,2LEIC10
202053112,Manuel Raimundo,L.EIC014,2LEIC04
202050732,Helio,L.EIC014,2LEIC06
202027697,Larissa,L.EIC014,2LEIC16
202030502,Claudia,L.EIC014,2LEIC05
202024807,Bruna,L.EIC014,2LEIC16
202031437,Rosalina,L.EIC014,2LEIC05
202050817,Jose Anacleto,L.EIC014,2LEIC01
202051327,Manuel Caio,L.EIC014,2LEIC04
202031267,Bia,L.EIC014,2LEIC06
202051497,Marcio Manuel,L.EIC014,2LEIC08
202051412,Jose Valentino,L.EIC014,2LEIC06
202049627,Manuel Luciano,L.EIC014,2LEIC06
202049797,Jose Cristovao,L.EIC014,2LEIC03
202049712,Jose Luciano,L.EIC014,2LEIC03
202049882,Manuel Ulisses,L.EIC014,2LEIC08
202025912,Alexandra,L.EIC014,2LEIC01
202050052,Manuel Tomas,L.EIC014,2LEIC08
202049967,Jose Ulisses,L.EIC014,2LEIC08
202050222,Luis,L.EIC014,2LEIC08
202050137,Jose Tomas,L.EIC014,2LEIC08
202050307,Manuel Luis,L.EIC014,2LEIC07
202048862,Jose Felix,L.EIC014,2LEIC03
202048777,Manuel Felix,L.EIC014,2LEIC06
202048947,Manuel David,L.EIC014,2LEIC08
202049117,Felix,L.EIC014,2LEIC08
202049032,Silvestre,L.EIC014,2LEIC01
202049372,Dionisio,L.EIC014,2LEIC08
202049202,Manuel Cristovao,L.EIC014,2LEIC01
202049542,Jose David,L.EIC014,2LEIC05
202049457,Heitor,L.EIC014,2LEIC06
202048352,Jose Alberto,L.EIC014,2LEIC08
202048267,Jesus,L.EIC014,2LEIC06
202048437,Domingos,L.EIC014,2LEIC01
202029227,Samanta,L.EIC014,2LEIC04
202048522,Sabrina,L.EIC014,2LEIC02
202048607,Manuel Domingos,L.EIC014,2LEIC08
202048692,Jose Domingos,L.EIC014,2LEIC08
202047757,Jose Roberto,L.EIC014,2LEIC03
202047672,Manuel Roberto,L.EIC014,2LEIC08
202047842,Roberto,L.EIC014,2LEIC15
202048012,Augusto,L.EIC014,2LEIC04
202047927,Manuel Alberto,L.EIC014,2LEIC07
202031012,Carla,L.EIC014,2LEIC12
202048182,Alberto,L.EIC014,2LEIC03
202034412,Gabriel,L.EIC014,2LEIC07
202034327,Duarte,L.EIC014,2LEIC08
202034497,Lourenco,L.EIC014,2LEIC05
202034157,Tomas,L.EIC014,2LEIC08
202034072,Afonso,L.EIC014,2LEIC06
202034242,Miguel,L.EIC014,2LEIC03
202027442,Irina,L.EIC014,2LEIC01
202033732,Joao,L.EIC014,2LEIC06
202033902,Rodrigo,L.EIC014,2LEIC14
202033817,Francisco,L.EIC014,2LEIC02
202033987,Martim,L.EIC014,2LEIC05
202022937,Luisa,L.EIC014,2LEIC06
202033562,Cecilia,L.EIC014,2LEIC08
202033477,Cristina,L.EIC014,2LEIC01
202033647,Santiago,L.EIC014,2LEIC08
202032882,Eliane,L.EIC014,2LEIC01
201932797,Violeta,L.EIC014,2LEIC04
202033052,Flavia,L.EIC014,2LEIC04
202032967,Ursula,L.EIC014,2LEIC06
202033222,Iris,L.EIC014,2LEIC08
202033137,Irene,L.EIC014,2LEIC05
202033307,Liara,L.EIC014,2LEIC05
202030332,Rosa,L.EIC014,2LEIC03
202032712,Carina,L.EIC014,2LEIC07
202032032,Salete,L.EIC014,2LEIC06
202022767,Vitoria,L.EIC014,2LEIC03
202032202,Tania,L.EIC014,2LEIC06
202032372,Serena,L.EIC014,2LEIC03
202032287,Viviane,L.EIC014,2LEIC08
202032542,Clotilde,L.EIC014,2LEIC05
202032457,Vanessa,L.EIC014,2LEIC03
202030162,Elisa,L.EIC014,2LEIC01
202032627,Denise,L.EIC014,2LEIC08
202032117,Amalia,L.EIC014,2LEIC15
202039512,Herculano,L.EIC014,2LEIC05
202039427,Fabio,L.EIC014,2LEIC05
202039682,Tome,L.EIC014,2LEIC07
202039597,Celso,L.EIC014,2LEIC14
202039852,Cristiano,L.EIC014,2LEIC15
202039767,Amadeu,L.EIC014,2LEIC09
202040022,Nero,L.EIC014,2LEIC03
202039937,Angelo,L.EIC014,2LEIC11
202040107,Gil,L.EIC014,2LEIC13
202030672,Cidalia,L.EIC014,2LEIC16
202038747,Jorge,L.EIC014,2LEIC10
202039002,Joaquim,L.EIC014,2LEIC05
202039087,Paulo,L.EIC014,2LEIC13
202039257,Rosaldo,L.EIC014,2LEIC02
202039172,Marco,L.EIC014,2LEIC11
202039342,Mario,L.EIC014,2LEIC09
202038067,Manuel Daniel,L.EIC014,2LEIC07
202037982,Carlos,L.EIC014,2LEIC16
202038152,Sebastiao,L.EIC014,2LEIC10
202030587,Lucia,L.EIC014,2LEIC10
202038237,Hugo,L.EIC014,2LEIC11
202038407,Rui,L.EIC014,2LEIC09
202038322,Valentim,L.EIC014,2LEIC13
202038577,Renato,L.EIC014,2LEIC16
202038492,Frederico,L.EIC014,2LEIC10
202037302,Jose Vinicio,L.EIC014,2LEIC10
202037217,Filipe,L.EIC014,2LEIC07
202037472,Xavier,L.EIC014,2LEIC09
202037387,Leandro,L.EIC014,2LEIC07
202037642,Samuel,L.EIC014,2LEIC14
202037557,Ricardo,L.EIC014,2LEIC13
202037812,Nuno,L.EIC014,2LEIC10
202037727,Artur,L.EIC014,2LEIC16
202037897,Bruno,L.EIC014,2LEIC02
202036537,Andre,L.EIC014,2LEIC02
202036452,Bernardo,L.EIC014,2LEIC13
202036707,Feliciano,L.EIC014,2LEIC14
202036622,Jose Olavo,L.EIC014,2LEIC14
202036792,Eduardo,L.EIC014,2LEIC09
202036962,Manuel Bruno,L.EIC014,2LEIC11
202036877,Alexandre,L.EIC014,2LEIC02
202037132,Ruben,L.EIC014,2LEIC14
202037047,Tadeu,L.EIC014,2LEIC09
202035687,Jose,L.EIC014,2LEIC10
202035602,Simao,L.EIC014,2LEIC07
202035942,Manuel,L.EIC014,2LEIC09
202035857,Silvio,L.EIC014,2LEIC10
202036112,Antonio,L.EIC014,2LEIC07
202036027,Henrique,L.EIC014,2LEIC14
202036282,Vasco,L.EIC014,2LEIC15
202036197,Daniel,L.EIC014,2LEIC14
202036367,Nicolau,L.EIC014,2LEIC12
202046737,Manuel Jacome,L.EIC014,2LEIC09
202046907,Jose Joao,L.EIC014,2LEIC09
202046822,Manuel Joao,L.EIC014,2LEIC14
202046992,Manuel Adriano,L.EIC014,2LEIC02
202046397,Jose Abel,L.EIC014,2LEIC09
202046312,Leopoldo,L.EIC014,2LEIC07
202046567,Jose Helder,L.EIC014,2LEIC10
202046482,Manuel Helder,L.EIC014,2LEIC04
202046652,Helder,L.EIC014,2LEIC09
202045802,Juliano,L.EIC014,2LEIC13
202025062,Jessica,L.EIC014,2LEIC11
202045972,Jose Raimundo,L.EIC014,2LEIC14
202045887,Manuel Raul,L.EIC014,2LEIC14
202046142,Silvino,L.EIC014,2LEIC07
202046057,Jose Raul,L.EIC014,2LEIC11
202045292,Edmundo,L.EIC014,2LEIC05
202045207,Manuel Julio,L.EIC014,2LEIC10
202045547,Fausto,L.EIC014,2LEIC12
202045462,Jose Celio,L.EIC014,2LEIC10
202029142,Liliana,L.EIC014,2LEIC02
202044697,Noe,L.EIC014,2LEIC07
202044612,Arlindo,L.EIC014,2LEIC11
202044867,Abel,L.EIC014,2LEIC05
202044782,Manuel Abel,L.EIC014,2LEIC04
202045037,Ronaldo,L.EIC014,2LEIC15
202044952,Jose Andre,L.EIC014,2LEIC10
202044442,Ulisses,L.EIC014,2LEIC14
202044357,Patricio,L.EIC014,2LEIC06
202044527,Jose Ismael,L.EIC014,2LEIC09
202043677,Martinho,L.EIC014,2LEIC07
202043507,Dinis,L.EIC014,2LEIC12
202043847,Pompeu,L.EIC014,2LEIC07
202043762,Alvaro,L.EIC014,2LEIC13
202044017,Telmo,L.EIC014,2LEIC03
202043932,Vitorino,L.EIC014,2LEIC09
202030927,Conceicao,L.EIC014,2LEIC15
202044187,Julio,L.EIC014,2LEIC04
202043422,Nelson,L.EIC014,2LEIC15
202028972,Rosario,L.EIC014,2LEIC10
202042487,Moises,L.EIC014,2LEIC12
202042742,Vinicio,L.EIC014,2LEIC15
202042657,Ambrósio,L.EIC014,2LEIC02
202042827,Claudio,L.EIC014,2LEIC16
202042997,Nilton,L.EIC014,2LEIC04
202043167,Joel,L.EIC014,2LEIC12
202043082,Danilo,L.EIC014,2LEIC10
202042572,Manuel Andre,L.EIC014,2LEIC16
202041892,Darcio,L.EIC014,2LEIC15
202041807,Elias,L.EIC014,2LEIC10
202042062,Isac,L.EIC014,2LEIC07
202041977,Caio,L.EIC014,2LEIC15
202042147,Ismael,L.EIC014,2LEIC07
202042232,Liam,L.EIC014,2LEIC11
202028802,Patricia,L.EIC014,2LEIC13
202042402,Jordao,L.EIC014,2LEIC06
202042317,Lisandro,L.EIC014,2LEIC02
202052942,Antero,L.EIC014,2LEIC12
202053197,Jose Isidro,L.EIC014,2LEIC04
202053367,Jose Igor,L.EIC014,2LEIC13
202053282,Alexandro,L.EIC014,2LEIC06
202053622,Jose Carlos,L.EIC014,2LEIC04
202053537,Juvenal,L.EIC014,2LEIC05
202053707,Manuel Tobias,L.EIC014,2LEIC12
202026337,Teodora,L.EIC014,2LEIC16
202053792,Jose Tobias,L.EIC014,2LEIC02
202052347,Manuel Americo,L.EIC014,2LEIC16
202052262,Jose Juliano,L.EIC014,2LEIC13
202052517,Jose Americo,L.EIC014,2LEIC02
202052432,Orlando,L.EIC014,2LEIC07
202052687,Jose Fernao,L.EIC014,2LEIC02
202052602,Manuel Fernao,L.EIC014,2LEIC09
202029397,Luciana,L.EIC014,2LEIC13
202029312,Micaela,L.EIC014,2LEIC04
201952857,Rogerio,L.EIC014,2LEIC11
202052772,Manuel Isidro,L.EIC014,2LEIC14
202051582,Marcio Jose,L.EIC014,2LEIC10
202051667,Agostinho,L.EIC014,2LEIC04
202026082,Pilar,L.EIC014,2LEIC14
202051837,Mauricio Jose,L.EIC014,2LEIC14
202051752,Mauricio Manuel,L.EIC014,2LEIC13
202051922,Mauricio,L.EIC014,2LEIC05
202031352,Virginia,L.EIC014,2LEIC13
202052092,Jose Rogerio,L.EIC014,2LEIC04
202052007,Manuel Rogerio,L.EIC014,2LEIC13
202052177,Manuel Juliano,L.EIC014,2LEIC02
201950477,Albano,L.EIC014,2LEIC09
202050392,Jose Luis,L.EIC014,2LEIC16
202050647,Jose Afonso,L.EIC014,2LEIC15
202050562,Manuel Afonso,L.EIC014,2LEIC12
202050902,Jose Maciel,L.EIC014,2LEIC02
202029652,Dalila,L.EIC014,2LEIC14
202029737,Celeste,L.EIC014,2LEIC12
202026507,Aurora,L.EIC014,2LEIC13
202029567,Odete,L.EIC014,2LEIC11
202053877,Rufino,L.EIC014,2LEIC02
202035262,Salvador,L.EIC014,2LEIC16
202025657,Luna,L.EIC014,2LEIC14
202030247,Gabriela,L.EIC014,2LEIC14
202024127,Helena,L.EIC013,2LEIC01
202025487,Eunice,L.EIC013,2LEIC14
202059487,Jose Placido,L.EIC013,2LEIC10
202029482,Dolores,L.EIC013,2LEIC03
202055067,Jose Valter,L.EIC013,2LEIC02
202023362,Carminho,L.EIC013,2LEIC10
202058297,Jose Diogo,L.EIC013,2LEIC10
202024467,Isabel,L.EIC013,2LEIC15
202024212,Valentina,L.EIC013,2LEIC09
202024637,Daniela,L.EIC013,2LEIC15
202060167,Anibal,L.EIC013,2LEIC09
202043337,Celio,L.EIC013,2LEIC13
202054387,Manuel Amadeu,L.EIC013,2LEIC02
202056512,Humberto,L.EIC013,2LEIC09
202040362,Raul,L.EIC013,2LEIC15
202026252,Dulce,L.EIC013,2LEIC12
202058382,Leonardo,L.EIC013,2LEIC10
202054727,Jose Jeronimo,L.EIC013,2LEIC15
202056767,Jose Anastacio,L.EIC013,2LEIC02
202055917,Manuel Lucio,L.EIC013,2LEIC04
202027102,Amelia,L.EIC013,2LEIC07
202058127,Hernani,L.EIC013,2LEIC14
202057957,Jose Romeu,L.EIC013,2LEIC16
202062377,Manuel Antonio,L.EIC013,2LEIC11
202061442,Lazaro,L.EIC013,2LEIC12
202021662,Luana,L.EIC013,2LEIC14
202061357,Tristao,L.EIC013,2LEIC14
202058637,Teofilo,L.EIC013,2LEIC14
202035177,Olavo,L.EIC013,2LEIC05
202058892,Manuel Anibal Jose Anibal,L.EIC013,2LEIC14
202023022,Catarina,L.EIC013,2LEIC03
202029992,Antonia,L.EIC013,2LEIC16
202060847,Manuel Marcelino,L.EIC013,2LEIC08
202057532,Manuel Hernani,L.EIC013,2LEIC14
202020897,Francisca,L.EIC013,2LEIC13
202035772,Mateus,L.EIC013,2LEIC09
202057787,Jose Duarte,L.EIC013,2LEIC07
202060932,Flavio,L.EIC013,2LEIC01
202059997,Rodolfo,L.EIC013,2LEIC11
202059742,Otavio,L.EIC013,2LEIC13
202059062,Gusmao,L.EIC013,2LEIC08
202061867,Isaias,L.EIC013,2LEIC12
202040702,Cesar,L.EIC013,2LEIC07
202062122,Joao Pedro,L.EIC013,2LEIC05
202029057,Lurdes,L.EIC013,2LEIC09
202028887,Simone,L.EIC013,2LEIC15
202057872,Manuel Romeu,L.EIC013,2LEIC14
202057022,Timoteo,L.EIC013,2LEIC12
202061017,Amilcar,L.EIC013,2LEIC01
202058977,Marcelo,L.EIC013,2LEIC08
202059572,Americo,L.EIC013,2LEIC16
202028462,Agata,L.EIC013,2LEIC09
202059317,Asdrubal,L.EIC013,2LEIC13
202058552,Jeremias,L.EIC013,2LEIC10
202059402,Saul,L.EIC013,2LEIC09
202062207,Joao Luis,L.EIC013,2LEIC13
202060422,Horacio,L.EIC013,2LEIC14
201960762,Gustavo Joao,L.EIC013,2LEIC12
202057107,Manuel Sergio,L.EIC013,2LEIC14
202057277,Manuel Fernando,L.EIC013,2LEIC08
202061272,Virgilio,L.EIC013,2LEIC13
202048097,Cristovao,L.EIC013,2LEIC03
202028377,Gloria,L.EIC013,2LEIC04
202059657,Teodoro,L.EIC013,2LEIC08
202023192,Paula,L.EIC013,2LEIC16
202027357,Frederica,L.EIC013,2LEIC11
202061782,Joao Paulo,L.EIC013,2LEIC10
202058212,Osmar,L.EIC013,2LEIC11
202059912,Firmino,L.EIC013,2LEIC08
202024297,Julia,L.EIC013,2LEIC03
202028632,Fatima,L.EIC013,2LEIC07
202061697,Manuel Caetano,L.EIC013,2LEIC08
202060592,Norberto,L.EIC013,2LEIC08
202061527,Jose Edgar,L.EIC013,2LEIC03
202053452,Manuel Carlos,L.EIC013,2LEIC09
202051072,Jose Edmundo,L.EIC013,2LEIC01
201951157,Manuel Agostinho,L.EIC013,2LEIC12
202041297,Manuel Diamantino,L.EIC013,2LEIC05
202060677,Manuel Olavo,L.EIC013,2LEIC10
202059147,Serafim,L.EIC013,2LEIC06
202057702,Manuel Duarte,L.EIC013,2LEIC12
202055747,Manuel Diogo,L.EIC013,2LEIC15
201930842,Rosarinho,L.EIC013,2LEIC13
202045122,Jose Bruno,L.EIC013,2LEIC03
202047417,Oscar,L.EIC013,2LEIC04
202047332,Jose Benjamim,L.EIC013,2LEIC11
202030077,Delfina,L.EIC013,2LEIC10
202061952,Narciso,L.EIC013,2LEIC03
202031097,Alzira,L.EIC013,2LEIC12
202050987,Manuel Edmundo,L.EIC013,2LEIC01
202054982,Manuel Valter,L.EIC013,2LEIC02
202057192,Jose Sergio,L.EIC013,2LEIC16
202057362,Jose Fernando,L.EIC013,2LEIC10
202024552,Nicole,L.EIC013,2LEIC09
202040532,Apolo,L.EIC013,2LEIC13
202040447,Fernando,L.EIC013,2LEIC06
202040957,Lucas,L.EIC013,2LEIC10
202059827,Arnaldo,L.EIC013,2LEIC10
202047502,Manuel Oscar,L.EIC013,2LEIC13
202062037,Joao Rodrigo,L.EIC013,2LEIC09
202056937,Jose Matias,L.EIC013,2LEIC04
202055492,Jose Eduardo,L.EIC013,2LEIC12
202055662,Quintino,L.EIC013,2LEIC11
202060252,Jeronimo,L.EIC013,2LEIC11
202024977,Angelina,L.EIC013,2LEIC15
202061187,Eurico,L.EIC013,2LEIC10
202058042,Manuel Joel,L.EIC013,2LEIC11
202053027,Hercules,L.EIC013,2LEIC09
202058467,Gilberto,L.EIC013,2LEIC13
202058807,Eugenio,L.EIC013,2LEIC14
202038662,David,L.EIC013,2LEIC02
202057447,Armando,L.EIC013,2LEIC14
202056682,Manuel Celso,L.EIC013,2LEIC12
202061612,Aristides,L.EIC013,2LEIC10
202056087,Lucio,L.EIC013,2LEIC03
202031777,Magali,L.EIC013,2LEIC09
202040277,Edgar,L.EIC013,2LEIC03
202061102,Alfredo,L.EIC013,2LEIC05
202022682,Leticia,L.EIC013,2LEIC03
202054897,Manuel Anselmo,L.EIC013,2LEIC03
202031862,Marisa,L.EIC013,2LEIC08
202034667,Pedro,L.EIC013,2LEIC16
202034752,Guilherme,L.EIC013,2LEIC04
202056172,Manuel Humberto,L.EIC013,2LEIC04
202033392,Susana,L.EIC013,2LEIC03
202030417,Monica,L.EIC013,2LEIC08
202028037,Vera,L.EIC013,2LEIC14
202057617,Jose Hernani,L.EIC013,2LEIC15
202030757,Angela,L.EIC013,2LEIC09
202053962,Salomao,L.EIC013,2LEIC03
202024722,Lia,L.EIC013,2LEIC03
202062292,Joao Tiago,L.EIC013,2LEIC11
202027272,Andreia,L.EIC013,2LEIC16
202054047,Manuel Otavio,L.EIC013,2LEIC06
202060337,Marcelino,L.EIC013,2LEIC13
202060082,Anselmo,L.EIC013,2LEIC13
202035432,Jose Daniel,L.EIC013,2LEIC05
202058722,Jose Eliseu,L.EIC013,2LEIC10
201954217,Anastacio,L.EIC013,2LEIC01
202040192,Ivo,L.EIC013,2LEIC01
202056852,Jardel,L.EIC013,2LEIC04
202031522,Laurinda,L.EIC013,2LEIC07
202029907,Celina,L.EIC013,2LEIC04
202054132,Tobias,L.EIC013,2LEIC01
202026847,Candida,L.EIC013,2LEIC02
202059232,Angelico,L.EIC013,2LEIC01
202054642,Jose Nelson,L.EIC013,2LEIC12
202054557,Manuel Nelso,L.EIC013,2LEIC10
202027017,Isaura,L.EIC013,2LEIC12
202031182,Elisabete,L.EIC013,2LEIC07
202029822,Sonia,L.EIC013,2LEIC02
202026167,Juliana,L.EIC013,2LEIC04
202040787,Emanuel,L.EIC013,2LEIC15
202040872,Gaspar,L.EIC013,2LEIC01
202034922,Jose Diamantino,L.EIC013,2LEIC15
202035092,Diogo,L.EIC013,2LEIC15
202023532,Marta,L.EIC013,2LEIC03
202021152,Alice,L.EIC013,2LEIC14
202047587,Jose Oscar,L.EIC013,2LEIC01
202025402,Filipa,L.EIC013,2LEIC16
202025317,Raquel,L.EIC013,2LEIC11
202047247,Adolfo,L.EIC013,2LEIC03
202047162,Manuel Benjamin,L.EIC013,2LEIC09
202025147,Teresa,L.EIC013,2LEIC08
202041382,Sergio,L.EIC013,2LEIC13
202060507,Alipio,L.EIC013,2LEIC16
202034837,Tiago,L.EIC013,2LEIC05
202026592,Debora,L.EIC013,2LEIC11
202026932,Aurea,L.EIC013,2LEIC05
202023872,Esmeralda,L.EIC013,2LEIC05
202045717,Jose Fausto,L.EIC013,2LEIC06
202045377,Manuel Celio,L.EIC013,2LEIC03
202044102,Marcos,L.EIC013,2LEIC01
202042912,Manuel Jesualdo,L.EIC013,2LEIC13
202053112,Manuel Raimundo,L.EIC013,2LEIC08
202050732,Helio,L.EIC013,2LEIC06
202030502,Claudia,L.EIC013,2LEIC05
202024807,Bruna,L.EIC013,2LEIC13
202031437,Rosalina,L.EIC013,2LEIC05
202050817,Jose Anacleto,L.EIC013,2LEIC01
202051327,Manuel Caio,L.EIC013,2LEIC04
202025997,Catia,L.EIC013,2LEIC04
202031267,Bia,L.EIC013,2LEIC07
202051497,Marcio Manuel,L.EIC013,2LEIC06
202051412,Jose Valentino,L.EIC013,2LEIC06
202049627,Manuel Luciano,L.EIC013,2LEIC06
202049797,Jose Cristovao,L.EIC013,2LEIC01
202049712,Jose Luciano,L.EIC013,2LEIC03
202049882,Manuel Ulisses,L.EIC013,2LEIC08
202025912,Alexandra,L.EIC013,2LEIC01
202050052,Manuel Tomas,L.EIC013,2LEIC08
202049967,Jose Ulisses,L.EIC013,2LEIC08
202050222,Luis,L.EIC013,2LEIC08
202050137,Jose Tomas,L.EIC013,2LEIC06
202050307,Manuel Luis,L.EIC013,2LEIC07
202048862,Jose Felix,L.EIC013,2LEIC03
202048777,Manuel Felix,L.EIC013,2LEIC06
202048947,Manuel David,L.EIC013,2LEIC08
202049117,Felix,L.EIC013,2LEIC08
202049372,Dionisio,L.EIC013,2LEIC06
202049202,Manuel Cristovao,L.EIC013,2LEIC01
202049542,Jose David,L.EIC013,2LEIC05
202049457,Heitor,L.EIC013,2LEIC06
202048352,Jose Alberto,L.EIC013,2LEIC06
202048267,Jesus,L.EIC013,2LEIC06
202048437,Domingos,L.EIC013,2LEIC06
202029227,Samanta,L.EIC013,2LEIC04
202048522,Sabrina,L.EIC013,2LEIC02
202048607,Manuel Domingos,L.EIC013,2LEIC06
202048692,Jose Domingos,L.EIC013,2LEIC03
202047757,Jose Roberto,L.EIC013,2LEIC01
202047672,Manuel Roberto,L.EIC013,2LEIC08
202047842,Roberto,L.EIC013,2LEIC15
202048012,Augusto,L.EIC013,2LEIC02
202047927,Manuel Alberto,L.EIC013,2LEIC07
202031012,Carla,L.EIC013,2LEIC16
202048182,Alberto,L.EIC013,2LEIC03
202034412,Gabriel,L.EIC013,2LEIC07
202034327,Duarte,L.EIC013,2LEIC08
202023277,Sandra,L.EIC013,2LEIC03
202034497,Lourenco,L.EIC013,2LEIC05
202034157,Tomas,L.EIC013,2LEIC08
202034072,Afonso,L.EIC013,2LEIC06
202034242,Miguel,L.EIC013,2LEIC03
202027442,Irina,L.EIC013,2LEIC02
202033732,Joao,L.EIC013,2LEIC06
202033902,Rodrigo,L.EIC013,2LEIC14
202033817,Francisco,L.EIC013,2LEIC05
202033987,Martim,L.EIC013,2LEIC05
202022937,Luisa,L.EIC013,2LEIC06
202033562,Cecilia,L.EIC013,2LEIC06
202033477,Cristina,L.EIC013,2LEIC01
202033647,Santiago,L.EIC013,2LEIC05
202032882,Eliane,L.EIC013,2LEIC06
201932797,Violeta,L.EIC013,2LEIC04
202033052,Flavia,L.EIC013,2LEIC04
202032967,Ursula,L.EIC013,2LEIC06
202033222,Iris,L.EIC013,2LEIC08
202033137,Irene,L.EIC013,2LEIC05
202033307,Liara,L.EIC013,2LEIC05
202032712,Carina,L.EIC013,2LEIC07
202032032,Salete,L.EIC013,2LEIC06
202022767,Vitoria,L.EIC013,2LEIC03
202032202,Tania,L.EIC013,2LEIC06
202032372,Serena,L.EIC013,2LEIC03
202032287,Viviane,L.EIC013,2LEIC06
202032542,Clotilde,L.EIC013,2LEIC05
202032457,Vanessa,L.EIC013,2LEIC05
202030162,Elisa,L.EIC013,2LEIC04
202032627,Denise,L.EIC013,2LEIC08
202032117,Amalia,L.EIC013,2LEIC15
202039512,Herculano,L.EIC013,2LEIC05
202039427,Fabio,L.EIC013,2LEIC05
202039682,Tome,L.EIC013,2LEIC07
202039597,Celso,L.EIC013,2LEIC09
202039852,Cristiano,L.EIC013,2LEIC15
202039767,Amadeu,L.EIC013,2LEIC09
202040022,Nero,L.EIC013,2LEIC02
202039937,Angelo,L.EIC013,2LEIC11
202040107,Gil,L.EIC013,2LEIC13
202024042,Dora,L.EIC013,2LEIC16
202030672,Cidalia,L.EIC013,2LEIC12
202038747,Jorge,L.EIC013,2LEIC15
202039002,Joaquim,L.EIC013,2LEIC04
202039087,Paulo,L.EIC013,2LEIC10
202039257,Rosaldo,L.EIC013,2LEIC02
202039172,Marco,L.EIC013,2LEIC12
202039342,Mario,L.EIC013,2LEIC09
202038067,Manuel Daniel,L.EIC013,2LEIC07
202037982,Carlos,L.EIC013,2LEIC16
202038152,Sebastiao,L.EIC013,2LEIC13
202030587,Lucia,L.EIC013,2LEIC11
202038237,Hugo,L.EIC013,2LEIC14
202038407,Rui,L.EIC013,2LEIC12
202038322,Valentim,L.EIC013,2LEIC13
202038577,Renato,L.EIC013,2LEIC13
202038492,Frederico,L.EIC013,2LEIC10
202037302,Jose Vinicio,L.EIC013,2LEIC09
202037217,Filipe,L.EIC013,2LEIC07
202037472,Xavier,L.EIC013,2LEIC16
202037387,Leandro,L.EIC013,2LEIC07
202037642,Samuel,L.EIC013,2LEIC14
202037557,Ricardo,L.EIC013,2LEIC15
202037812,Nuno,L.EIC013,2LEIC15
202037727,Artur,L.EIC013,2LEIC14
202037897,Bruno,L.EIC013,2LEIC02
202036537,Andre,L.EIC013,2LEIC02
202036452,Bernardo,L.EIC013,2LEIC15
202036707,Feliciano,L.EIC013,2LEIC09
